jornada_id;club;P_tira;bandas_ok;bandas_faltantes
8/10/2023|CAZA Y PESCA|U.V.V.ADELINA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|LAS HERAS|VICTORIA;LAS HERAS;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|LAS HERAS|VICTORIA;VICTORIA;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|NAUTICO BUCHARDO|CENTRO GALICIA;CENTRO GALICIA;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|NAUTICO BUCHARDO|CENTRO GALICIA;NAUTICO BUCHARDO;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|CENTRO GALICIA|BELLA VISTA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|CENTRO GALICIA|BELLA VISTA;CENTRO GALICIA;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|VICTORIA|NAUTICO BUCHARDO;VICTORIA;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|VICTORIA|NAUTICO BUCHARDO;NAUTICO BUCHARDO;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|U.V.V.ADELINA|LAS HERAS;LAS HERAS;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|U.V.V.ADELINA|LAS HERAS;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|BANCO PROVINCIA|CAZA Y PESCA;BANCO PROVINCIA;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|BANCO PROVINCIA|CAZA Y PESCA;CAZA Y PESCA;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|BELLA VISTA|CAZA Y PESCA;CAZA Y PESCA;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|BELLA VISTA|CAZA Y PESCA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|LAS HERAS|BANCO PROVINCIA;BANCO PROVINCIA;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|LAS HERAS|BANCO PROVINCIA;LAS HERAS;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|NAUTICO BUCHARDO|U.V.V.ADELINA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|NAUTICO BUCHARDO|U.V.V.ADELINA;NAUTICO BUCHARDO;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|CENTRO GALICIA|VICTORIA;VICTORIA;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|CENTRO GALICIA|VICTORIA;CENTRO GALICIA;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|VICTORIA|BELLA VISTA;BELLA VISTA;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|VICTORIA|BELLA VISTA;VICTORIA;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|U.V.V.ADELINA|CENTRO GALICIA;U.V.V.ADELINA;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|U.V.V.ADELINA|CENTRO GALICIA;CENTRO GALICIA;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|BANCO PROVINCIA|NAUTICO BUCHARDO;BANCO PROVINCIA;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|BANCO PROVINCIA|NAUTICO BUCHARDO;NAUTICO BUCHARDO;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|CAZA Y PESCA|LAS HERAS;CAZA Y PESCA;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|CAZA Y PESCA|LAS HERAS;LAS HERAS;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|NAUTICO HACOAJ|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|NAUTICO HACOAJ|CLUB TRES DE FEBRERO;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|DEPORTIVO SAN ANDRES|SAN FERNANDO;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|DEPORTIVO SAN ANDRES|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|COOPERATIVA TORTUGUITAS|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|COOPERATIVA TORTUGUITAS|HEBRAICA;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|COOPERATIVA TORTUGUITAS|CLUB 12 DE OCTUBRE;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|COOPERATIVA TORTUGUITAS|CLUB 12 DE OCTUBRE;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|HEBRAICA|DEPORTIVO SAN ANDRES;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|HEBRAICA|DEPORTIVO SAN ANDRES;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|SAN FERNANDO|NAUTICO HACOAJ;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|SAN FERNANDO|NAUTICO HACOAJ;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|CLUB TRES DE FEBRERO|PLATENSE;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|CLUB TRES DE FEBRERO|PLATENSE;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|CLUB 12 DE OCTUBRE|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|CLUB 12 DE OCTUBRE|CLUB TRES DE FEBRERO;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|PLATENSE|SAN FERNANDO;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|PLATENSE|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|NAUTICO HACOAJ|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|NAUTICO HACOAJ|HEBRAICA;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|DEPORTIVO SAN ANDRES|COOPERATIVA TORTUGUITAS;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|DEPORTIVO SAN ANDRES|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|DEPORTIVO SAN ANDRES|CLUB 12 DE OCTUBRE;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|DEPORTIVO SAN ANDRES|CLUB 12 DE OCTUBRE;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|COOPERATIVA TORTUGUITAS|NAUTICO HACOAJ;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|COOPERATIVA TORTUGUITAS|NAUTICO HACOAJ;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|HEBRAICA|PLATENSE;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|HEBRAICA|PLATENSE;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|SAN FERNANDO|CLUB TRES DE FEBRERO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|SAN FERNANDO|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|CLUB 12 DE OCTUBRE|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|CLUB 12 DE OCTUBRE|SAN FERNANDO;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|CLUB TRES DE FEBRERO|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|CLUB TRES DE FEBRERO|HEBRAICA;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|PLATENSE|COOPERATIVA TORTUGUITAS;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|PLATENSE|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|DEPORTIVO SAN ANDRES|NAUTICO HACOAJ;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|DEPORTIVO SAN ANDRES|NAUTICO HACOAJ;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|CLUB 12 DE OCTUBRE|NAUTICO HACOAJ;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|CLUB 12 DE OCTUBRE|NAUTICO HACOAJ;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|DEPORTIVO SAN ANDRES|PLATENSE;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|DEPORTIVO SAN ANDRES|PLATENSE;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|COOPERATIVA TORTUGUITAS|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|COOPERATIVA TORTUGUITAS|CLUB TRES DE FEBRERO;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|HEBRAICA|SAN FERNANDO;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|HEBRAICA|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|CLUB 12 DE OCTUBRE|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|CLUB 12 DE OCTUBRE|HEBRAICA;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|SAN FERNANDO|COOPERATIVA TORTUGUITAS;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|SAN FERNANDO|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|CLUB TRES DE FEBRERO|DEPORTIVO SAN ANDRES;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|CLUB TRES DE FEBRERO|DEPORTIVO SAN ANDRES;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|PLATENSE|NAUTICO HACOAJ;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|PLATENSE|NAUTICO HACOAJ;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
17/9/2023|PLATENSE|CLUB 12 DE OCTUBRE;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
17/9/2023|PLATENSE|CLUB 12 DE OCTUBRE;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
17/9/2023|CLUB TRES DE FEBRERO|NAUTICO HACOAJ;CLUB TRES DE FEBRERO;0.6000000000000001;U13,U15,U17,U19;U11,U9
17/9/2023|CLUB TRES DE FEBRERO|NAUTICO HACOAJ;NAUTICO HACOAJ;0.6000000000000001;U13,U15,U17,U19;U11,U9
17/9/2023|SAN FERNANDO|DEPORTIVO SAN ANDRES;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
17/9/2023|SAN FERNANDO|DEPORTIVO SAN ANDRES;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
17/9/2023|HEBRAICA|COOPERATIVA TORTUGUITAS;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
17/9/2023|HEBRAICA|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
24/9/2023|CLUB 12 DE OCTUBRE|COOPERATIVA TORTUGUITAS;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
24/9/2023|CLUB 12 DE OCTUBRE|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
24/9/2023|DEPORTIVO SAN ANDRES|HEBRAICA;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
24/9/2023|DEPORTIVO SAN ANDRES|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
24/9/2023|NAUTICO HACOAJ|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
24/9/2023|NAUTICO HACOAJ|SAN FERNANDO;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
24/9/2023|PLATENSE|CLUB TRES DE FEBRERO;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
24/9/2023|PLATENSE|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
1/10/2023|CLUB TRES DE FEBRERO|CLUB 12 DE OCTUBRE;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
1/10/2023|CLUB TRES DE FEBRERO|CLUB 12 DE OCTUBRE;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
1/10/2023|SAN FERNANDO|PLATENSE;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
1/10/2023|SAN FERNANDO|PLATENSE;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
1/10/2023|HEBRAICA|NAUTICO HACOAJ;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
1/10/2023|HEBRAICA|NAUTICO HACOAJ;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
1/10/2023|COOPERATIVA TORTUGUITAS|DEPORTIVO SAN ANDRES;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
1/10/2023|COOPERATIVA TORTUGUITAS|DEPORTIVO SAN ANDRES;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|CLUB 12 DE OCTUBRE|DEPORTIVO SAN ANDRES;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|CLUB 12 DE OCTUBRE|DEPORTIVO SAN ANDRES;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|NAUTICO HACOAJ|COOPERATIVA TORTUGUITAS;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|NAUTICO HACOAJ|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|PLATENSE|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|PLATENSE|HEBRAICA;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|CLUB TRES DE FEBRERO|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
8/10/2023|CLUB TRES DE FEBRERO|SAN FERNANDO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|SAN FERNANDO|CLUB 12 DE OCTUBRE;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|SAN FERNANDO|CLUB 12 DE OCTUBRE;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|HEBRAICA|CLUB TRES DE FEBRERO;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|HEBRAICA|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|COOPERATIVA TORTUGUITAS|PLATENSE;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|COOPERATIVA TORTUGUITAS|PLATENSE;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|NAUTICO HACOAJ|DEPORTIVO SAN ANDRES;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
29/10/2023|NAUTICO HACOAJ|DEPORTIVO SAN ANDRES;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|NAUTICO HACOAJ|CLUB 12 DE OCTUBRE;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|NAUTICO HACOAJ|CLUB 12 DE OCTUBRE;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|PLATENSE|DEPORTIVO SAN ANDRES;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|PLATENSE|DEPORTIVO SAN ANDRES;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|CLUB TRES DE FEBRERO|COOPERATIVA TORTUGUITAS;CLUB TRES DE FEBRERO;0.6000000000000001;U13,U15,U17,U19;U11,U9
5/11/2023|CLUB TRES DE FEBRERO|COOPERATIVA TORTUGUITAS;COOPERATIVA TORTUGUITAS;0.6000000000000001;U13,U15,U17,U19;U11,U9
5/11/2023|SAN FERNANDO|HEBRAICA;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
5/11/2023|SAN FERNANDO|HEBRAICA;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|HEBRAICA|CLUB 12 DE OCTUBRE;HEBRAICA;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|HEBRAICA|CLUB 12 DE OCTUBRE;CLUB 12 DE OCTUBRE;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|COOPERATIVA TORTUGUITAS|SAN FERNANDO;SAN FERNANDO;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|COOPERATIVA TORTUGUITAS|SAN FERNANDO;COOPERATIVA TORTUGUITAS;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|DEPORTIVO SAN ANDRES|CLUB TRES DE FEBRERO;DEPORTIVO SAN ANDRES;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|DEPORTIVO SAN ANDRES|CLUB TRES DE FEBRERO;CLUB TRES DE FEBRERO;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|NAUTICO HACOAJ|PLATENSE;PLATENSE;1.0;U11,U13,U15,U17,U19,U9;
12/11/2023|NAUTICO HACOAJ|PLATENSE;NAUTICO HACOAJ;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|INSTITUCION SARMIENTO|CENTRO ESPAÑOL;CENTRO ESPAÑOL;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|INSTITUCION SARMIENTO|CENTRO ESPAÑOL;INSTITUCION SARMIENTO;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|CEDEM|CLUB PORTUGUES DEL GRAN BUENOS AIRES;CEDEM;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|CEDEM|CLUB PORTUGUES DEL GRAN BUENOS AIRES;CLUB PORTUGUES DEL GRAN BUENOS AIRES;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|ARGENTINO DE CASTELAR|A.F.A.L.P.;A.F.A.L.P.;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|ARGENTINO DE CASTELAR|A.F.A.L.P.;ARGENTINO DE CASTELAR;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|UNIVERSIDAD DE LA MATANZA|EL PALOMAR;UNIVERSIDAD DE LA MATANZA;1.0;U11,U13,U15,U17,U19,U9;
25/6/2023|UNIVERSIDAD DE LA MATANZA|EL PALOMAR;EL PALOMAR;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|UNIVERSIDAD DE LA MATANZA|INSTITUCION SARMIENTO;UNIVERSIDAD DE LA MATANZA;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|UNIVERSIDAD DE LA MATANZA|INSTITUCION SARMIENTO;INSTITUCION SARMIENTO;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|EL PALOMAR|ARGENTINO DE CASTELAR;ARGENTINO DE CASTELAR;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|EL PALOMAR|ARGENTINO DE CASTELAR;EL PALOMAR;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|A.F.A.L.P.|CEDEM;A.F.A.L.P.;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|A.F.A.L.P.|CEDEM;CEDEM;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|CLUB PORTUGUES DEL GRAN BUENOS AIRES|CENTRO ESPAÑOL;CENTRO ESPAÑOL;1.0;U11,U13,U15,U17,U19,U9;
2/7/2023|CLUB PORTUGUES DEL GRAN BUENOS AIRES|CENTRO ESPAÑOL;CLUB PORTUGUES DEL GRAN BUENOS AIRES;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|INSTITUCION SARMIENTO|CLUB PORTUGUES DEL GRAN BUENOS AIRES;CLUB PORTUGUES DEL GRAN BUENOS AIRES;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|INSTITUCION SARMIENTO|CLUB PORTUGUES DEL GRAN BUENOS AIRES;INSTITUCION SARMIENTO;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|CENTRO ESPAÑOL|A.F.A.L.P.;A.F.A.L.P.;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|CENTRO ESPAÑOL|A.F.A.L.P.;CENTRO ESPAÑOL;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|CEDEM|EL PALOMAR;CEDEM;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|CEDEM|EL PALOMAR;EL PALOMAR;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|ARGENTINO DE CASTELAR|UNIVERSIDAD DE LA MATANZA;UNIVERSIDAD DE LA MATANZA;1.0;U11,U13,U15,U17,U19,U9;
16/7/2023|ARGENTINO DE CASTELAR|UNIVERSIDAD DE LA MATANZA;ARGENTINO DE CASTELAR;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|ARGENTINO DE CASTELAR|INSTITUCION SARMIENTO;INSTITUCION SARMIENTO;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|ARGENTINO DE CASTELAR|INSTITUCION SARMIENTO;ARGENTINO DE CASTELAR;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|UNIVERSIDAD DE LA MATANZA|CEDEM;UNIVERSIDAD DE LA MATANZA;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|UNIVERSIDAD DE LA MATANZA|CEDEM;CEDEM;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|EL PALOMAR|CENTRO ESPAÑOL;CENTRO ESPAÑOL;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|EL PALOMAR|CENTRO ESPAÑOL;EL PALOMAR;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|A.F.A.L.P.|CLUB PORTUGUES DEL GRAN BUENOS AIRES;A.F.A.L.P.;1.0;U11,U13,U15,U17,U19,U9;
6/8/2023|A.F.A.L.P.|CLUB PORTUGUES DEL GRAN BUENOS AIRES;CLUB PORTUGUES DEL GRAN BUENOS AIRES;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|INSTITUCION SARMIENTO|A.F.A.L.P.;A.F.A.L.P.;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|INSTITUCION SARMIENTO|A.F.A.L.P.;INSTITUCION SARMIENTO;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|CLUB PORTUGUES DEL GRAN BUENOS AIRES|EL PALOMAR;CLUB PORTUGUES DEL GRAN BUENOS AIRES;0.8;U13,U15,U17,U19,U9;U11
27/8/2023|CLUB PORTUGUES DEL GRAN BUENOS AIRES|EL PALOMAR;EL PALOMAR;0.8;U13,U15,U17,U19,U9;U11
27/8/2023|CENTRO ESPAÑOL|UNIVERSIDAD DE LA MATANZA;UNIVERSIDAD DE LA MATANZA;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|CENTRO ESPAÑOL|UNIVERSIDAD DE LA MATANZA;CENTRO ESPAÑOL;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|CEDEM|ARGENTINO DE CASTELAR;CEDEM;1.0;U11,U13,U15,U17,U19,U9;
27/8/2023|CEDEM|ARGENTINO DE CASTELAR;ARGENTINO DE CASTELAR;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|CEDEM|INSTITUCION SARMIENTO;CEDEM;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|CEDEM|INSTITUCION SARMIENTO;INSTITUCION SARMIENTO;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|ARGENTINO DE CASTELAR|CENTRO ESPAÑOL;CENTRO ESPAÑOL;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|ARGENTINO DE CASTELAR|CENTRO ESPAÑOL;ARGENTINO DE CASTELAR;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|UNIVERSIDAD DE LA MATANZA|CLUB PORTUGUES DEL GRAN BUENOS AIRES;UNIVERSIDAD DE LA MATANZA;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|UNIVERSIDAD DE LA MATANZA|CLUB PORTUGUES DEL GRAN BUENOS AIRES;CLUB PORTUGUES DEL GRAN BUENOS AIRES;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|EL PALOMAR|A.F.A.L.P.;A.F.A.L.P.;1.0;U11,U13,U15,U17,U19,U9;
3/9/2023|EL PALOMAR|A.F.A.L.P.;EL PALOMAR;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|INSTITUCION SARMIENTO|EL PALOMAR;INSTITUCION SARMIENTO;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|INSTITUCION SARMIENTO|EL PALOMAR;EL PALOMAR;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|A.F.A.L.P.|UNIVERSIDAD DE LA MATANZA;A.F.A.L.P.;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|A.F.A.L.P.|UNIVERSIDAD DE LA MATANZA;UNIVERSIDAD DE LA MATANZA;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|CLUB PORTUGUES DEL GRAN BUENOS AIRES|ARGENTINO DE CASTELAR;CLUB PORTUGUES DEL GRAN BUENOS AIRES;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|CLUB PORTUGUES DEL GRAN BUENOS AIRES|ARGENTINO DE CASTELAR;ARGENTINO DE CASTELAR;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|CENTRO ESPAÑOL|CEDEM;CEDEM;1.0;U11,U13,U15,U17,U19,U9;
10/9/2023|CENTRO ESPAÑOL|CEDEM;CENTRO ESPAÑOL;1.0;U11,U13,U15,U17,U19,U9;
17/9/2023|CENTRO ESPAÑOL|INSTITUCION SARMIENTO;INSTITUCION SARMIENTO;1.0;U11,U13,U15,U17,U19,U9;
17/9/2023|CENTRO ESPAÑOL|INSTITUCION SARMIENTO;CENTRO ESPAÑOL;1.0;U11,U13,U15,U17,U19,U9;
17/9/2023|CLUB PORTUGUES DEL GRAN BUENOS AIRES|CEDEM;CEDEM;1.0;U11,U13,U15,U17,U19,U9;
17/9/2023|CLUB PORTUGUES DEL GRAN BUENOS AIRES|CEDEM;CLUB PORTUGUES DEL GRAN BUENOS AIRES;1.0;U11,U13,U15,U17,U19,U9;
