anio,categoria,fase,ronda,nivel,zona,grupo,jornada,fecha,local,ptsL,visitante,ptsV
2025,LIGA PROXIMO MASCULINO,FINAL FOUR,SEMIFINAL,3,INTERCONFERENCIA,SPORTIVO HAEDO-UNIVERSIDAD DE BUENOS AIRES,1,11/12/2025,SPORTIVO HAEDO,48,UNIVERSIDAD DE BUENOS AIRES,57
2025,LIGA PROXIMO MASCULINO,FINAL FOUR,SEMIFINAL,3,INTERCONFERENCIA,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA B-CIRCULO URQUIZA,1,11/12/2025,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA B,71,CIRCULO URQUIZA,73
2025,LIGA PROXIMO MASCULINO,FINAL FOUR,FINAL,3,INTERCONFERENCIA,UNIVERSIDAD DE BUENOS AIRES-CIRCULO URQUIZA,1,14/12/2025,UNIVERSIDAD DE BUENOS AIRES,48,CIRCULO URQUIZA,53
2025,LIGA PROXIMO MASCULINO,FINAL FOUR,SEMIFINAL,2,INTERCONFERENCIA,LAS HERAS A-CLUB CEPA,1,11/12/2025,LAS HERAS A,63,CLUB CEPA,81
2025,LIGA PROXIMO MASCULINO,FINAL FOUR,SEMIFINAL,2,INTERCONFERENCIA,LUZ Y ARTE-GEBA,1,11/12/2025,LUZ Y ARTE,48,GEBA,72
2025,LIGA PROXIMO MASCULINO,FINAL FOUR,FINAL,2,INTERCONFERENCIA,CLUB CEPA-GEBA,1,14/12/2025,CLUB CEPA,84,GEBA,66
2025,LIGA PROXIMO MASCULINO,Playoff,Final,INTERCONFERENCIAS A,INTERCONFERENCIA,OBRAS BASKET-PINOCHO,1,07/12/2025,OBRAS BASKET,78,PINOCHO,80
2025,LIGA PROXIMO MASCULINO,Playoff,Final,INTERCONFERENCIAS B,INTERCONFERENCIA,SAN LORENZO AZUL-CLUB ATLETICO PILAR,1,07/12/2025,SAN LORENZO AZUL,75,CLUB ATLETICO PILAR,63
2025,LIGA PROXIMO MASCULINO,Playoff,Final,2,SUR,COOPERARIOS-LUZ Y ARTE,1,06/12/2025,COOPERARIOS,59,LUZ Y ARTE,68
2025,LIGA PROXIMO MASCULINO,Playoff,Final,2,SUR,GUILLON BÁSQUET-COOPERARIOS,2,,GUILLON BÁSQUET,59,COOPERARIOS,49
2025,LIGA PROXIMO MASCULINO,Playoff,Final,2,SUR,LUZ Y ARTE-GUILLON BÁSQUET,3,,LUZ Y ARTE,51,GUILLON BÁSQUET,43
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,NORTE,COLEGIALES BLANCO-LAS HERAS A,1,05/12/2025,COLEGIALES BLANCO,49,LAS HERAS A,58
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,OESTE,NOLTING-CLUB CEPA,1,05/12/2025,NOLTING,81,CLUB CEPA,91
2025,LIGA PROXIMO MASCULINO,FINAL FOUR,SEMIFINAL,1,INTERCONFERENCIA,MIDLAND-PLATENSE MARRON,1,07/12/2025,MIDLAND,82,PLATENSE MARRON,72
2025,LIGA PROXIMO MASCULINO,FINAL FOUR,SEMIFINAL,1,INTERCONFERENCIA,INDEPENDIENTE-ITALIANO,1,07/12/2025,INDEPENDIENTE,77,ITALIANO,46
2025,LIGA PROXIMO MASCULINO,FINAL FOUR,FINAL,1,INTERCONFERENCIA,MIDLAND-INDEPENDIENTE,1,07/12/2025,MIDLAND,64,INDEPENDIENTE,61
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,SUR,DEFENSORES DE GLEW-TAPONAZO  FUTBOL CLUB,1,30/11/2025,DEFENSORES DE GLEW,94,TAPONAZO  FUTBOL CLUB,84
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,SUR,GUILLON BÁSQUET-CLUB EL FOGON,1,30/11/2025,GUILLON BÁSQUET,69,CLUB EL FOGON,42
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,2,SUR,DEFENSORES DE GLEW-GUILLON BÁSQUET,1,03/12/2025,DEFENSORES DE GLEW,55,GUILLON BÁSQUET,58
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,SUR,TALLERES-SPORTIVO ALSINA,1,30/11/2025,TALLERES,85,SPORTIVO ALSINA,54
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,SUR,SOCIAL LANUS-LUZ Y ARTE,1,30/11/2025,SOCIAL LANUS,42,LUZ Y ARTE,66
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,2,SUR,TALLERES-LUZ Y ARTE,1,03/12/2025,TALLERES,53,LUZ Y ARTE,58
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,SUR,CLUB ATLETICO BERNAL-LANUS B,1,30/11/2025,CLUB ATLETICO BERNAL,62,LANUS B,43
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,SUR,COOPERARIOS-C.S.D.y C. MORENO,1,30/11/2025,COOPERARIOS,85,C.S.D.y C. MORENO,62
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,2,SUR,CLUB ATLETICO BERNAL-COOPERARIOS,1,03/12/2025,CLUB ATLETICO BERNAL,68,COOPERARIOS,78
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,OESTE,CLUB CEPA-UNITARIOS DE MARCOS PAZ,1,30/11/2025,CLUB CEPA,83,UNITARIOS DE MARCOS PAZ,60
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,OESTE,CLUB PORTUGUES DEL GRAN BUENOS AIRES-DEFENSORES DE MORENO NEGRO,1,30/11/2025,CLUB PORTUGUES DEL GRAN BUENOS AIRES,70,DEFENSORES DE MORENO NEGRO,48
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,2,OESTE,CLUB CEPA-CLUB PORTUGUES DEL GRAN BUENOS AIRES,1,03/12/2025,CLUB CEPA,86,CLUB PORTUGUES DEL GRAN BUENOS AIRES,46
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,OESTE,NOLTING-MORON BLANCO,1,30/11/2025,NOLTING,62,MORON BLANCO,55
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,OESTE,ESTUDIANTIL PORTEÑO B-RAMOS MEJIA LTC,1,30/11/2025,ESTUDIANTIL PORTEÑO B,77,RAMOS MEJIA LTC,39
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,2,OESTE,NOLTING-ESTUDIANTIL PORTEÑO B,1,03/12/2025,NOLTING,72,ESTUDIANTIL PORTEÑO B,52
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,NORTE,LAS HERAS A-CLUB SOCIAL Y DEPORTIVO ARENAL,1,28/11/2025,LAS HERAS A,65,CLUB SOCIAL Y DEPORTIVO ARENAL,54
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,NORTE,U.V.V.A UNION VECINAL VILLA ADELINA-HEBRAICA,1,28/11/2025,U.V.V.A UNION VECINAL VILLA ADELINA,70,HEBRAICA,58
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,2,NORTE,LAS HERAS A-U.V.V.A UNION VECINAL VILLA ADELINA,1,03/12/2025,LAS HERAS A,65,U.V.V.A UNION VECINAL VILLA ADELINA,52
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,NORTE,NAUTICO BUCHARDO A-COLEGIALES BLANCO,1,30/11/2025,NAUTICO BUCHARDO A,56,COLEGIALES BLANCO,58
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,NORTE,BANCO NACION AZUL A-BANCO PROVINCIA,1,30/11/2025,BANCO NACION AZUL A,65,BANCO PROVINCIA,68
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,2,NORTE,BANCO PROVINCIA-COLEGIALES BLANCO,1,03/12/2025,BANCO PROVINCIA,49,COLEGIALES BLANCO,50
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,3,SUR,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA B-CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,1,30/11/2025,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA B,76,CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO,44
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,3,SUR,COLON FC-MONTE GRANDE NEGRO,1,30/11/2025,COLON FC,54,MONTE GRANDE NEGRO,42
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,3,SUR,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA B-COLON FC,1,03/12/2025,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA B,79,COLON FC,45
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,3,OESTE,SPORTIVO HAEDO-EL PALOMAR,1,30/11/2025,SPORTIVO HAEDO,56,EL PALOMAR,45
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,3,OESTE,C.A.S.A PADUA B-CIUDADELA NORTE,1,30/11/2025,C.A.S.A PADUA B,63,CIUDADELA NORTE,35
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,3,OESTE,SPORTIVO HAEDO-C.A.S.A PADUA B,1,07/12/2025,SPORTIVO HAEDO,68,C.A.S.A PADUA B,45
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,3,NORTE,UNIVERSIDAD DE BUENOS AIRES-ATLETICO BOULOGNE,1,30/11/2025,UNIVERSIDAD DE BUENOS AIRES,62,ATLETICO BOULOGNE,41
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,3,NORTE,SAN FERNANDO BLANCO (B)-PLATENSE BLANCO,1,30/11/2025,SAN FERNANDO BLANCO (B),54,PLATENSE BLANCO,65
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,3,NORTE,UNIVERSIDAD DE BUENOS AIRES-PLATENSE BLANCO,1,07/12/2025,UNIVERSIDAD DE BUENOS AIRES,65,PLATENSE BLANCO,52
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,3,CENTRO,CIRCULO URQUIZA-ALDO BONZI,1,30/11/2025,CIRCULO URQUIZA,115,ALDO BONZI,40
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,3,CENTRO,NUEVA CHICAGO-CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,1,30/11/2025,NUEVA CHICAGO,53,CLUB ATLETICO HURACAN DE PARQUE PATRICIOS,45
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,3,CENTRO,CIRCULO URQUIZA-NUEVA CHICAGO,1,07/12/2025,CIRCULO URQUIZA,72,NUEVA CHICAGO,53
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,CENTRO,"GEBA-JOSE HERNANDEZ ""B""",1,30/11/2025,GEBA,85,"JOSE HERNANDEZ ""B""",42
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,2,CENTRO,SAN LORENZO ROJO B-MACABI,1,30/11/2025,SAN LORENZO ROJO B,58,MACABI,66
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,2,CENTRO,GEBA-MACABI,1,03/12/2025,GEBA,82,MACABI,54
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,1,OESTE,MIDLAND-INSTITUCION SARMIENTO BLANCO B,1,30/11/2025,MIDLAND,94,INSTITUCION SARMIENTO BLANCO B,48
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,1,OESTE,HURACAN DE SAN JUSTO ROJO-GEVP CELESTE B,1,30/11/2025,HURACAN DE SAN JUSTO ROJO,82,GEVP CELESTE B,70
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,1,OESTE,MIDLAND-HURACAN DE SAN JUSTO ROJO,1,03/12/2025,MIDLAND,81,HURACAN DE SAN JUSTO ROJO,55
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,1,CENTRO,ITALIANO-ARQUITECTURA BLANCO  B,1,30/11/2025,ITALIANO,89,ARQUITECTURA BLANCO  B,57
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,1,CENTRO,IMPERIO BLANCO  A-ALL BOYS BLANCO,1,30/11/2025,IMPERIO BLANCO  A,81,ALL BOYS BLANCO,70
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,1,CENTRO,ITALIANO-IMPERIO BLANCO  A,1,03/12/2025,ITALIANO,85,IMPERIO BLANCO  A,74
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,1,SUR,INDEPENDIENTE-LOS ANDES,1,30/11/2025,INDEPENDIENTE,76,LOS ANDES,58
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,1,SUR,CLUB SOCIAL EZEIZA-BOCA JUNIORS AMARILLO,1,30/11/2025,CLUB SOCIAL EZEIZA,64,BOCA JUNIORS AMARILLO,66
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,1,SUR,INDEPENDIENTE-BOCA JUNIORS AMARILLO,1,03/12/2025,INDEPENDIENTE,67,BOCA JUNIORS AMARILLO,59
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,1,NORTE,"NAUTICO HACOAJ BLANCO ""A""-CIUDAD DE BUENOS AIRES BLANCO B",1,30/11/2025,"NAUTICO HACOAJ BLANCO ""A""",93,CIUDAD DE BUENOS AIRES BLANCO B,41
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,1,NORTE,PLATENSE MARRON-SAN ANDRES,1,30/11/2025,PLATENSE MARRON,80,SAN ANDRES,72
2025,LIGA PROXIMO MASCULINO,Playoff,FINAL,1,NORTE,"NAUTICO HACOAJ BLANCO ""A""-PLATENSE MARRON",1,03/12/2025,"NAUTICO HACOAJ BLANCO ""A""",79,PLATENSE MARRON,85
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,CLUB ATLETICO PILAR-CAÑUELAS FC,1,30/11/2025,CLUB ATLETICO PILAR,86,CAÑUELAS FC,74
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,UNION VECINAL DE MUNRO-BERAZATEGUI,1,30/11/2025,UNION VECINAL DE MUNRO,82,BERAZATEGUI,72
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,RACING CLUB-PINOCHO BLANCO,1,30/11/2025,RACING CLUB,105,PINOCHO BLANCO,43
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,C.A.S.A PADUA A-CIUDAD DE BUENOS AIRES AZUL A,1,30/11/2025,C.A.S.A PADUA A,96,CIUDAD DE BUENOS AIRES AZUL A,73
2025,LIGA PROXIMO MASCULINO,Playoff,CUARTOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,CLUB ATLETICO PILAR-UNION VECINAL DE MUNRO,1,03/12/2025,CLUB ATLETICO PILAR,75,UNION VECINAL DE MUNRO,72
2025,LIGA PROXIMO MASCULINO,Playoff,CUARTOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,RACING CLUB-C.A.S.A PADUA A,1,03/12/2025,RACING CLUB,77,C.A.S.A PADUA A,65
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,CLUB ATLETICO PILAR-RACING CLUB,1,07/12/2025,CLUB ATLETICO PILAR,74,RACING CLUB,68
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,CLUB SPORTIVO PILAR-CLUB SOCIAL ALEJANDRO KORN,1,30/11/2025,CLUB SPORTIVO PILAR,88,CLUB SOCIAL ALEJANDRO KORN,62
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,SAN LORENZO AZUL-VARELA JRS,1,30/11/2025,SAN LORENZO AZUL,83,VARELA JRS,69
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,WILDE SPORTING-BANADE ROJO,1,30/11/2025,WILDE SPORTING,75,BANADE ROJO,58
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,ATENEO POPULAR VERSAILLES-SAN FERNANDO AZUL (A),1,30/11/2025,ATENEO POPULAR VERSAILLES,62,SAN FERNANDO AZUL (A),51
2025,LIGA PROXIMO MASCULINO,Playoff,CUARTOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,CLUB SPORTIVO PILAR-SAN LORENZO AZUL,1,03/12/2025,CLUB SPORTIVO PILAR,89,SAN LORENZO AZUL,90
2025,LIGA PROXIMO MASCULINO,Playoff,CUARTOS DE FINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,WILDE SPORTING-ATENEO POPULAR VERSAILLES,1,03/12/2025,WILDE SPORTING,59,ATENEO POPULAR VERSAILLES,50
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,INTERCONFERENCIAS B,INTERCONFERENCIA,SAN LORENZO AZUL-WILDE SPORTING,1,07/12/2025,SAN LORENZO AZUL,107,WILDE SPORTING,65
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,FERROCARRIL OESTE A-LANUS A,1,30/11/2025,FERROCARRIL OESTE A,67,LANUS A,44
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,RIVER PLATE-VELEZ SARSFIELD BLANCO,1,30/11/2025,RIVER PLATE,81,VELEZ SARSFIELD BLANCO,72
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,PINOCHO-ARGENTINO DE CASTELAR NORTE A,1,30/11/2025,PINOCHO,105,ARGENTINO DE CASTELAR NORTE A,96
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,SPORTIVO ESCOBAR-MORON ROJO,1,30/11/2025,SPORTIVO ESCOBAR,68,MORON ROJO,81
2025,LIGA PROXIMO MASCULINO,Playoff,CUARTOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,FERROCARRIL OESTE A-RIVER PLATE,1,03/12/2025,FERROCARRIL OESTE A,84,RIVER PLATE,74
2025,LIGA PROXIMO MASCULINO,Playoff,CUARTOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,PINOCHO-MORON ROJO,1,03/12/2025,PINOCHO,87,MORON ROJO,71
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,FERROCARRIL OESTE A-PINOCHO,1,07/12/2025,FERROCARRIL OESTE A,63,PINOCHO,74
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,LOS INDIOS DE MORENO NEGRO-TEMPERLEY,1,30/11/2025,LOS INDIOS DE MORENO NEGRO,68,TEMPERLEY,59
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,CLARIDAD-Club GEI AZUL,1,30/11/2025,CLARIDAD,79,Club GEI AZUL,64
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,OBRAS BASKET-GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA,1,30/11/2025,OBRAS BASKET,85,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA,48
2025,LIGA PROXIMO MASCULINO,Playoff,OCTAVOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,GEVP BLANCO A-CAZA Y PESCA AZUL A,1,30/11/2025,GEVP BLANCO A,67,CAZA Y PESCA AZUL A,83
2025,LIGA PROXIMO MASCULINO,Playoff,CUARTOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,LOS INDIOS DE MORENO NEGRO-CLARIDAD,1,03/12/2025,LOS INDIOS DE MORENO NEGRO,74,CLARIDAD,67
2025,LIGA PROXIMO MASCULINO,Playoff,CUARTOS DE FINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,OBRAS BASKET-CAZA Y PESCA AZUL A,1,03/12/2025,OBRAS BASKET,89,CAZA Y PESCA AZUL A,86
2025,LIGA PROXIMO MASCULINO,Playoff,SEMIFINAL,INTERCONFERENCIAS A,INTERCONFERENCIA,LOS INDIOS DE MORENO NEGRO-OBRAS BASKET,1,07/12/2025,LOS INDIOS DE MORENO NEGRO,64,OBRAS BASKET,73
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,1,20/07/2025,SAN MIGUEL Verde,72,ARQUITECTURA NEGRO  A,68
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,1,20/07/2025,CAZA Y PESCA AZUL A,108,QUILMES A.C.,56
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,1,20/07/2025,CLARIDAD,82,SOCIAL BECCAR,50
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,1,20/07/2025,LOS INDIOS DE MORENO NEGRO,62,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA,64
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,2,03/08/2025,LOS INDIOS DE MORENO NEGRO,79,SAN MIGUEL Verde,50
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,2,03/08/2025,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA,62,CLARIDAD,63
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,2,03/08/2025,SOCIAL BECCAR,88,CAZA Y PESCA AZUL A,85
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,2,03/08/2025,QUILMES A.C.,36,ARQUITECTURA NEGRO  A,75
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,3,10/08/2025,SAN MIGUEL Verde,77,QUILMES A.C.,47
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,3,10/08/2025,ARQUITECTURA NEGRO  A,87,SOCIAL BECCAR,79
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,3,10/08/2025,CAZA Y PESCA AZUL A,88,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA,69
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,3,10/08/2025,CLARIDAD,75,LOS INDIOS DE MORENO NEGRO,82
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,4,24/08/2025,CLARIDAD,88,SAN MIGUEL Verde,59
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,4,24/08/2025,LOS INDIOS DE MORENO NEGRO,78,CAZA Y PESCA AZUL A,57
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,4,24/08/2025,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA,65,ARQUITECTURA NEGRO  A,42
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,4,24/08/2025,SOCIAL BECCAR,81,QUILMES A.C.,56
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,5,31/08/2025,SAN MIGUEL Verde,78,SOCIAL BECCAR,84
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,5,31/08/2025,QUILMES A.C.,50,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA,80
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,5,31/08/2025,ARQUITECTURA NEGRO  A,54,LOS INDIOS DE MORENO NEGRO,85
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,5,31/08/2025,CAZA Y PESCA AZUL A,73,CLARIDAD,87
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,6,07/09/2025,CAZA Y PESCA AZUL A,116,SAN MIGUEL Verde,55
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,6,07/09/2025,CLARIDAD,95,ARQUITECTURA NEGRO  A,98
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,6,07/09/2025,LOS INDIOS DE MORENO NEGRO,93,QUILMES A.C.,26
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,6,07/09/2025,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA,82,SOCIAL BECCAR,72
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,7,14/09/2025,SAN MIGUEL Verde,61,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA,76
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,7,14/09/2025,SOCIAL BECCAR,57,LOS INDIOS DE MORENO NEGRO,73
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,7,14/09/2025,QUILMES A.C.,62,CLARIDAD,77
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,7,14/09/2025,ARQUITECTURA NEGRO  A,62,CAZA Y PESCA AZUL A,85
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,8,21/09/2025,ARQUITECTURA NEGRO  A,85,SAN MIGUEL Verde,61
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,8,21/09/2025,QUILMES A.C.,48,CAZA Y PESCA AZUL A,95
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,8,21/09/2025,SOCIAL BECCAR,77,CLARIDAD,72
2025,LIGA PROXIMO MASCULINO,Fase Regular,Campeonato,INTERCONFERENCIAS A,INTERCONFERENCIA,1,8,21/09/2025,GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA,62,LOS INDIOS DE MORENO NEGRO,70
