anio;categoria;fase;ronda;nivel;zona;grupo;jornada;fecha;local;ptsL;visitante;ptsV
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;3;10/7/2022;ESTUDIANTIL PORTEÑO A;77;LEANDRO N ALEM;59
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;3;10/7/2022;HURACAN DE SAN JUSTO ROJO;78;DEFENSORES DE HURLINGHAM VERDE;47
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;4;17/7/2022;HURACAN DE SAN JUSTO ROJO;66;CLARIDAD;75
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;4;17/7/2022;DEFENSORES DE HURLINGHAM VERDE;55;ESTUDIANTIL PORTEÑO A;60
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;4;17/7/2022;LEANDRO N ALEM;43;Club GEI AZUL;75
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;4;17/7/2022;MIDLAND;50;DEP. MORON BLANCO;27
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;5;7/8/2022;CLARIDAD;68;MIDLAND;40
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;5;7/8/2022;DEP. MORON BLANCO;55;LEANDRO N ALEM;59
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;5;7/8/2022;Club GEI AZUL;71;DEFENSORES DE HURLINGHAM VERDE;49
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;5;7/8/2022;ESTUDIANTIL PORTEÑO A;67;HURACAN DE SAN JUSTO ROJO;63
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;6;14/8/2022;ESTUDIANTIL PORTEÑO A;71;CLARIDAD;77
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;6;14/8/2022;HURACAN DE SAN JUSTO ROJO;58;Club GEI AZUL;77
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;6;14/8/2022;DEFENSORES DE HURLINGHAM VERDE;66;DEP. MORON BLANCO;41
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;6;14/8/2022;LEANDRO N ALEM;44;MIDLAND;57
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;7;28/8/2022;CLARIDAD;79;LEANDRO N ALEM;55
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;7;28/8/2022;MIDLAND;45;DEFENSORES DE HURLINGHAM VERDE;78
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;7;28/8/2022;DEP. MORON BLANCO;42;HURACAN DE SAN JUSTO ROJO;97
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;7;28/8/2022;Club GEI AZUL;70;ESTUDIANTIL PORTEÑO A;49
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;8;4/9/2022;Club GEI AZUL;55;CLARIDAD;66
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;8;4/9/2022;DEP. MORON BLANCO;41;ESTUDIANTIL PORTEÑO A;85
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;8;4/9/2022;MIDLAND;69;HURACAN DE SAN JUSTO ROJO;77
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;8;4/9/2022;LEANDRO N ALEM;42;DEFENSORES DE HURLINGHAM VERDE;69
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;9;11/9/2022;CLARIDAD;49;DEFENSORES DE HURLINGHAM VERDE;54
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;9;11/9/2022;HURACAN DE SAN JUSTO ROJO;85;LEANDRO N ALEM;56
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;9;11/9/2022;ESTUDIANTIL PORTEÑO A;78;MIDLAND;49
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;9;11/9/2022;Club GEI AZUL;80;DEP. MORON BLANCO;43
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;10;18/9/2022;DEP. MORON BLANCO;56;CLARIDAD;63
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;10;18/9/2022;Club GEI AZUL;73;MIDLAND;58
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;10;18/9/2022;LEANDRO N ALEM;78;ESTUDIANTIL PORTEÑO A;83
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;10;18/9/2022;DEFENSORES DE HURLINGHAM VERDE;68;HURACAN DE SAN JUSTO ROJO;58
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;11;25/9/2022;CLARIDAD;67;HURACAN DE SAN JUSTO ROJO;83
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;11;25/9/2022;ESTUDIANTIL PORTEÑO A;67;DEFENSORES DE HURLINGHAM VERDE;50
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;11;25/9/2022;Club GEI AZUL;69;LEANDRO N ALEM;64
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;11;25/9/2022;DEP. MORON BLANCO;62;MIDLAND;66
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;12;2/10/2022;MIDLAND;65;CLARIDAD;82
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;12;2/10/2022;LEANDRO N ALEM;74;DEP. MORON BLANCO;38
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;12;2/10/2022;DEFENSORES DE HURLINGHAM VERDE;38;Club GEI AZUL;59
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;12;2/10/2022;HURACAN DE SAN JUSTO ROJO;75;ESTUDIANTIL PORTEÑO A;63
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;13;23/10/2022;CLARIDAD;76;ESTUDIANTIL PORTEÑO A;69
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;13;23/10/2022;Club GEI AZUL;87;HURACAN DE SAN JUSTO ROJO;71
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;13;23/10/2022;DEP. MORON BLANCO;46;DEFENSORES DE HURLINGHAM VERDE;70
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;13;23/10/2022;MIDLAND;73;LEANDRO N ALEM;57
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;14;6/11/2022;LEANDRO N ALEM;58;CLARIDAD;65
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;14;6/11/2022;DEFENSORES DE HURLINGHAM VERDE;66;MIDLAND;55
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;14;6/11/2022;HURACAN DE SAN JUSTO ROJO;102;DEP. MORON BLANCO;35
2022;CADETES;Fase Regular;2da Fase;1;OESTE;A;14;6/11/2022;ESTUDIANTIL PORTEÑO A;55;Club GEI AZUL;54
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;1;26/6/2022;LOS INDIOS DE MORENO BLANCO;57;CEDEM;29
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;1;26/6/2022;MORON A;58;A.F.A.L.P. A;68
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;1;26/6/2022;UNITARIOS DE MARCOS PAZ;47;ESTUDIANTIL PORTEÑO B;37
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;1;26/6/2022;RAMOS MEJIA LTC;51;PRESIDENTE DERQUI;59
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;2;3/7/2022;RAMOS MEJIA LTC;59;LOS INDIOS DE MORENO BLANCO;54
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;2;3/7/2022;PRESIDENTE DERQUI;74;UNITARIOS DE MARCOS PAZ;59
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;2;3/7/2022;ESTUDIANTIL PORTEÑO B;39;MORON A;74
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;2;3/7/2022;A.F.A.L.P. A;92;CEDEM;34
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;3;10/7/2022;LOS INDIOS DE MORENO BLANCO;64;A.F.A.L.P. A;58
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;3;10/7/2022;CEDEM;59;ESTUDIANTIL PORTEÑO B;69
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;3;10/7/2022;MORON A;55;PRESIDENTE DERQUI;62
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;3;10/7/2022;UNITARIOS DE MARCOS PAZ;55;RAMOS MEJIA LTC;36
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;4;17/7/2022;UNITARIOS DE MARCOS PAZ;62;LOS INDIOS DE MORENO BLANCO;57
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;4;17/7/2022;RAMOS MEJIA LTC;43;MORON A;62
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;4;17/7/2022;CEDEM;30;PRESIDENTE DERQUI;68
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;4;17/7/2022;ESTUDIANTIL PORTEÑO B;53;A.F.A.L.P. A;66
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;5;7/8/2022;LOS INDIOS DE MORENO BLANCO;51;ESTUDIANTIL PORTEÑO B;35
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;5;7/8/2022;A.F.A.L.P. A;75;PRESIDENTE DERQUI;83
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;5;7/8/2022;CEDEM;56;RAMOS MEJIA LTC;60
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;5;7/8/2022;MORON A;58;UNITARIOS DE MARCOS PAZ;47
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;6;14/8/2022;MORON A;57;LOS INDIOS DE MORENO BLANCO;42
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;6;14/8/2022;UNITARIOS DE MARCOS PAZ;70;CEDEM;29
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;6;14/8/2022;RAMOS MEJIA LTC;55;A.F.A.L.P. A;79
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;6;14/8/2022;PRESIDENTE DERQUI;68;ESTUDIANTIL PORTEÑO B;39
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;7;28/8/2022;LOS INDIOS DE MORENO BLANCO;0;PRESIDENTE DERQUI;20
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;7;28/8/2022;RAMOS MEJIA LTC;50;ESTUDIANTIL PORTEÑO B;69
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;7;28/8/2022;A.F.A.L.P. A;80;UNITARIOS DE MARCOS PAZ;38
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;7;28/8/2022;CEDEM;34;MORON A;94
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;8;4/9/2022;CEDEM;20;LOS INDIOS DE MORENO BLANCO;0
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;8;4/9/2022;A.F.A.L.P. A;91;MORON A;71
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;8;4/9/2022;ESTUDIANTIL PORTEÑO B;54;UNITARIOS DE MARCOS PAZ;69
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;8;4/9/2022;PRESIDENTE DERQUI;64;RAMOS MEJIA LTC;55
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;9;11/9/2022;LOS INDIOS DE MORENO BLANCO;0;RAMOS MEJIA LTC;20
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;9;11/9/2022;UNITARIOS DE MARCOS PAZ;53;PRESIDENTE DERQUI;63
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;9;11/9/2022;MORON A;68;ESTUDIANTIL PORTEÑO B;48
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;9;11/9/2022;CEDEM;47;A.F.A.L.P. A;76
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;10;18/9/2022;A.F.A.L.P. A;20;LOS INDIOS DE MORENO BLANCO;0
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;10;18/9/2022;ESTUDIANTIL PORTEÑO B;61;CEDEM;52
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;10;18/9/2022;PRESIDENTE DERQUI;70;MORON A;66
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;10;18/9/2022;RAMOS MEJIA LTC;44;UNITARIOS DE MARCOS PAZ;48
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;11;25/9/2022;LOS INDIOS DE MORENO BLANCO;0;UNITARIOS DE MARCOS PAZ;20
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;11;25/9/2022;MORON A;20;RAMOS MEJIA LTC;0
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;11;25/9/2022;PRESIDENTE DERQUI;70;CEDEM;56
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;11;25/9/2022;A.F.A.L.P. A;80;ESTUDIANTIL PORTEÑO B;77
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;12;2/10/2022;ESTUDIANTIL PORTEÑO B;20;LOS INDIOS DE MORENO BLANCO;0
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;12;2/10/2022;PRESIDENTE DERQUI;85;A.F.A.L.P. A;51
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;12;2/10/2022;RAMOS MEJIA LTC;75;CEDEM;43
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;12;2/10/2022;UNITARIOS DE MARCOS PAZ;52;MORON A;78
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;13;23/10/2022;LOS INDIOS DE MORENO BLANCO;0;MORON A;20
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;13;23/10/2022;CEDEM;16;UNITARIOS DE MARCOS PAZ;64
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;13;23/10/2022;A.F.A.L.P. A;82;RAMOS MEJIA LTC;49
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;13;23/10/2022;ESTUDIANTIL PORTEÑO B;48;PRESIDENTE DERQUI;56
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;14;6/11/2022;PRESIDENTE DERQUI;62;LOS INDIOS DE MORENO BLANCO;30
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;14;6/11/2022;RAMOS MEJIA LTC;67;ESTUDIANTIL PORTEÑO B;62
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;14;6/11/2022;UNITARIOS DE MARCOS PAZ;65;A.F.A.L.P. A;66
2022;CADETES;Fase Regular;2da Fase;1;OESTE;B;14;6/11/2022;MORON A;76;CEDEM;40
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;1;26/6/2022;DEFENSORES DE GLEW;43;TRISTAN SUAREZ;75
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;1;26/6/2022;CAÑUELAS FC;94;BURZACO FC A;34
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;1;26/6/2022;QUILMES A.C.;75;VARELA JRS;52
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;1;26/6/2022;TEMPERLEY;70;LANUS B;32
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;2;3/7/2022;TEMPERLEY;82;DEFENSORES DE GLEW;26
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;2;3/7/2022;LANUS B;44;QUILMES A.C.;107
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;2;3/7/2022;VARELA JRS;32;CAÑUELAS FC;87
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;2;3/7/2022;BURZACO FC A;48;TRISTAN SUAREZ;79
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;3;10/7/2022;DEFENSORES DE GLEW;52;BURZACO FC A;66
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;3;10/7/2022;VARELA JRS;51;TRISTAN SUAREZ;69
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;3;10/7/2022;CAÑUELAS FC;101;LANUS B;40
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;3;10/7/2022;QUILMES A.C.;68;TEMPERLEY;45
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;4;17/7/2022;QUILMES A.C.;103;DEFENSORES DE GLEW;36
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;4;17/7/2022;CAÑUELAS FC;81;TEMPERLEY;59
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;4;17/7/2022;LANUS B;44;TRISTAN SUAREZ;67
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;4;17/7/2022;VARELA JRS;63;BURZACO FC A;39
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;5;7/8/2022;DEFENSORES DE GLEW;49;VARELA JRS;97
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;5;7/8/2022;BURZACO FC A;77;LANUS B;66
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;5;7/8/2022;TRISTAN SUAREZ;66;TEMPERLEY;78
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;5;7/8/2022;CAÑUELAS FC;53;QUILMES A.C.;57
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;6;14/8/2022;DEFENSORES DE GLEW;44;CAÑUELAS FC;58
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;6;14/8/2022;QUILMES A.C.;81;TRISTAN SUAREZ;48
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;6;14/8/2022;TEMPERLEY;67;BURZACO FC A;61
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;6;14/8/2022;LANUS B;37;VARELA JRS;80
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;7;28/8/2022;DEFENSORES DE GLEW;56;LANUS B;62
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;7;28/8/2022;VARELA JRS;45;TEMPERLEY;58
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;7;28/8/2022;BURZACO FC A;43;QUILMES A.C.;91
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;7;28/8/2022;CAÑUELAS FC;80;TRISTAN SUAREZ;46
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;8;4/9/2022;TRISTAN SUAREZ;72;DEFENSORES DE GLEW;43
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;8;4/9/2022;BURZACO FC A;48;CAÑUELAS FC;61
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;8;4/9/2022;VARELA JRS;48;QUILMES A.C.;64
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;8;4/9/2022;LANUS B;40;TEMPERLEY;85
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;9;11/9/2022;DEFENSORES DE GLEW;23;TEMPERLEY;94
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;9;11/9/2022;LANUS B;42;QUILMES A.C.;95
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;9;11/9/2022;CAÑUELAS FC;107;VARELA JRS;67
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;9;11/9/2022;TRISTAN SUAREZ;67;BURZACO FC A;62
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;10;18/9/2022;BURZACO FC A;65;DEFENSORES DE GLEW;33
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;10;18/9/2022;TRISTAN SUAREZ;61;VARELA JRS;51
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;10;18/9/2022;LANUS B;46;CAÑUELAS FC;86
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;10;18/9/2022;TEMPERLEY;58;QUILMES A.C.;71
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;11;25/9/2022;DEFENSORES DE GLEW;41;QUILMES A.C.;116
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;11;25/9/2022;TEMPERLEY;40;CAÑUELAS FC;56
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;11;25/9/2022;TRISTAN SUAREZ;90;LANUS B;33
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;11;25/9/2022;BURZACO FC A;71;VARELA JRS;74
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;12;2/10/2022;VARELA JRS;98;DEFENSORES DE GLEW;43
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;12;2/10/2022;LANUS B;70;BURZACO FC A;67
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;12;2/10/2022;TEMPERLEY;44;TRISTAN SUAREZ;47
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;12;2/10/2022;QUILMES A.C.;70;CAÑUELAS FC;76
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;13;23/10/2022;CAÑUELAS FC;20;DEFENSORES DE GLEW;0
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;13;23/10/2022;TRISTAN SUAREZ;77;QUILMES A.C.;85
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;13;23/10/2022;BURZACO FC A;47;TEMPERLEY;73
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;13;23/10/2022;VARELA JRS;56;LANUS B;42
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;14;6/11/2022;LANUS B;53;DEFENSORES DE GLEW;51
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;14;6/11/2022;TEMPERLEY;67;VARELA JRS;27
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;14;6/11/2022;QUILMES A.C.;86;BURZACO FC A;30
2022;CADETES;Fase Regular;2da Fase;1;SUR;A;14;6/11/2022;TRISTAN SUAREZ;47;CAÑUELAS FC;44
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;1;26/6/2022;COUNTRY BANFIELD A;32;RACING CLUB;83
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;1;26/6/2022;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;88;CLUB ATLETICO BERNAL;26
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;1;26/6/2022;INDEPENDIENTE;71;OLIMPO;37
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;1;26/6/2022;BERAZATEGUI;79;MONTE GRANDE;63
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;2;3/7/2022;BERAZATEGUI;87;COUNTRY BANFIELD A;36
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;2;3/7/2022;MONTE GRANDE;0;INDEPENDIENTE;20
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;2;3/7/2022;OLIMPO;40;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;106
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;2;3/7/2022;CLUB ATLETICO BERNAL;24;RACING CLUB;90
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;3;10/7/2022;COUNTRY BANFIELD A;47;CLUB ATLETICO BERNAL;50
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;3;10/7/2022;RACING CLUB;64;OLIMPO;41
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;3;10/7/2022;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;105;MONTE GRANDE;38
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;3;10/7/2022;INDEPENDIENTE;50;BERAZATEGUI;61
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;4;17/7/2022;INDEPENDIENTE;62;COUNTRY BANFIELD A;50
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;4;17/7/2022;BERAZATEGUI;49;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;68
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;4;17/7/2022;MONTE GRANDE;37;RACING CLUB;77
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;4;17/7/2022;OLIMPO;72;CLUB ATLETICO BERNAL;54
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;5;7/8/2022;COUNTRY BANFIELD A;35;OLIMPO;62
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;5;7/8/2022;CLUB ATLETICO BERNAL;42;MONTE GRANDE;51
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;5;7/8/2022;RACING CLUB;69;BERAZATEGUI;43
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;5;7/8/2022;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;77;INDEPENDIENTE;64
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;6;14/8/2022;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;140;COUNTRY BANFIELD A;27
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;6;14/8/2022;INDEPENDIENTE;54;RACING CLUB;62
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;6;14/8/2022;BERAZATEGUI;75;CLUB ATLETICO BERNAL;48
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;6;14/8/2022;MONTE GRANDE;73;OLIMPO;65
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;7;28/8/2022;COUNTRY BANFIELD A;38;MONTE GRANDE;54
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;7;28/8/2022;OLIMPO;65;BERAZATEGUI;70
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;7;28/8/2022;CLUB ATLETICO BERNAL;30;INDEPENDIENTE;67
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;7;28/8/2022;RACING CLUB;47;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;61
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;8;4/9/2022;COUNTRY BANFIELD A;45;RACING CLUB;85
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;8;4/9/2022;CLUB ATLETICO BERNAL;42;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;95
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;8;4/9/2022;OLIMPO;63;INDEPENDIENTE;61
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;8;4/9/2022;MONTE GRANDE;44;BERAZATEGUI;98
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;9;11/9/2022;COUNTRY BANFIELD A;48;BERAZATEGUI;88
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;9;11/9/2022;INDEPENDIENTE;96;MONTE GRANDE;38
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;9;11/9/2022;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;97;OLIMPO;30
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;9;11/9/2022;RACING CLUB;62;CLUB ATLETICO BERNAL;34
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;10;18/9/2022;CLUB ATLETICO BERNAL;68;COUNTRY BANFIELD A;52
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;10;18/9/2022;RACING CLUB;72;OLIMPO;35
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;10;18/9/2022;MONTE GRANDE;27;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;72
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;10;18/9/2022;BERAZATEGUI;63;INDEPENDIENTE;45
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;11;25/9/2022;COUNTRY BANFIELD A;43;INDEPENDIENTE;64
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;11;25/9/2022;CLUB GIMNASIA Y ESGRIMA LA PLATA AZUL;83;BERAZATEGUI;72
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;11;25/9/2022;RACING CLUB;66;MONTE GRANDE;29
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;11;25/9/2022;CLUB ATLETICO BERNAL;38;OLIMPO;56
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;12;2/10/2022;OLIMPO;54;COUNTRY BANFIELD A;30
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;12;2/10/2022;MONTE GRANDE;65;CLUB ATLETICO BERNAL;37
2022;CADETES;Fase Regular;2da Fase;1;SUR;B;12;2/10/2022;BERAZATEGUI;78;RACING CLUB;88
