anio;categoria;fase;ronda;nivel;zona;grupo;jornada;fecha;local;ptsL;visitante;ptsV
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;1;15/03/2026;SPORTIVO PILAR A;64;PLATENSE A;62
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;1;15/03/2026;EL TALAR;74;SPORTIVO ESCOBAR;66
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;1;15/03/2026;CAZA Y PESCA A;97;PRESIDENTE DERQUI;74
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;1;15/03/2026;SAN FERNANDO A;72;CLUB ATLETICO PILAR;94
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;2;22/03/2026;SAN FERNANDO A;61;SPORTIVO PILAR A;71
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;2;22/03/2026;CLUB ATLETICO PILAR;71;CAZA Y PESCA A;89
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;2;22/03/2026;PRESIDENTE DERQUI;49;EL TALAR;41
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;2;22/03/2026;SPORTIVO ESCOBAR;77;PLATENSE A;69
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;3;29/03/2026;SPORTIVO PILAR A;81;SPORTIVO ESCOBAR;58
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;3;29/03/2026;PLATENSE A;69;PRESIDENTE DERQUI;68
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;3;29/03/2026;EL TALAR;74;CLUB ATLETICO PILAR;83
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;3;29/03/2026;CAZA Y PESCA A;83;SAN FERNANDO A;75
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;4;12/04/2026;CAZA Y PESCA A;94;SPORTIVO PILAR A;95
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;4;12/04/2026;SAN FERNANDO A;75;EL TALAR;78
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;4;12/04/2026;CLUB ATLETICO PILAR;52;PLATENSE A;46
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;4;12/04/2026;PRESIDENTE DERQUI;83;SPORTIVO ESCOBAR;69
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;5;19/04/2026;SPORTIVO PILAR A;75;PRESIDENTE DERQUI;68
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;5;19/04/2026;SPORTIVO ESCOBAR;50;CLUB ATLETICO PILAR;61
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;5;19/04/2026;PLATENSE A;81;SAN FERNANDO A;63
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;5;19/04/2026;EL TALAR;66;CAZA Y PESCA A;89
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;6;26/04/2026;EL TALAR;82;SPORTIVO PILAR A;84
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;6;26/04/2026;CAZA Y PESCA A;72;PLATENSE A;66
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;6;26/04/2026;SAN FERNANDO A;87;SPORTIVO ESCOBAR;86
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;6;26/04/2026;CLUB ATLETICO PILAR;63;PRESIDENTE DERQUI;61
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;7;03/05/2026;SPORTIVO PILAR A;74;CLUB ATLETICO PILAR;73
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;7;03/05/2026;PRESIDENTE DERQUI;75;SAN FERNANDO A;49
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;7;03/05/2026;SPORTIVO ESCOBAR;83;CAZA Y PESCA A;84
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;7;03/05/2026;PLATENSE A;65;EL TALAR;68
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;8;10/05/2026;PLATENSE A;87;SPORTIVO PILAR A;77
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;8;10/05/2026;SPORTIVO ESCOBAR;78;EL TALAR;84
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;8;10/05/2026;PRESIDENTE DERQUI;77;CAZA Y PESCA A;79
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;8;10/05/2026;CLUB ATLETICO PILAR;84;SAN FERNANDO A;79
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;9;17/05/2026;SPORTIVO PILAR A;97;SAN FERNANDO A;89
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;9;17/05/2026;CAZA Y PESCA A;88;CLUB ATLETICO PILAR;71
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;9;17/05/2026;EL TALAR;87;PRESIDENTE DERQUI;76
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;9;17/05/2026;PLATENSE A;79;SPORTIVO ESCOBAR;83
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;10;24/05/2026;SPORTIVO ESCOBAR;80;SPORTIVO PILAR A;79
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;10;24/05/2026;PRESIDENTE DERQUI;70;PLATENSE A;64
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;10;24/05/2026;CLUB ATLETICO PILAR;81;EL TALAR;92
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;1A;10;24/05/2026;SAN FERNANDO A;62;CAZA Y PESCA A;87
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;1;15/03/2026;IMPERIO A;105;YUPANQUI;34
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;1;15/03/2026;DEPORTIVO CROVARA A;59;COLEGIALES A;83
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;1;15/03/2026;COMUNICACIONES A;62;COPELLO;51
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;1;15/03/2026;ARQUITECTURA A;71;SAN LORENZO A;79
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;2;22/03/2026;ARQUITECTURA A;66;IMPERIO A;71
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;2;22/03/2026;SAN LORENZO A;81;COMUNICACIONES A;48
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;2;22/03/2026;COPELLO;66;DEPORTIVO CROVARA A;32
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;2;22/03/2026;COLEGIALES A;87;YUPANQUI;44
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;3;29/03/2026;IMPERIO A;60;COLEGIALES A;38
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;3;29/03/2026;YUPANQUI;53;COPELLO;76
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;3;29/03/2026;DEPORTIVO CROVARA A;52;SAN LORENZO A;75
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;3;29/03/2026;COMUNICACIONES A;49;ARQUITECTURA A;59
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;4;12/04/2026;COMUNICACIONES A;53;IMPERIO A;52
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;4;12/04/2026;ARQUITECTURA A;75;DEPORTIVO CROVARA A;47
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;4;12/04/2026;SAN LORENZO A;103;YUPANQUI;48
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;4;12/04/2026;COPELLO;61;COLEGIALES A;74
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;5;19/04/2026;IMPERIO A;52;COPELLO;38
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;5;19/04/2026;COLEGIALES A;73;SAN LORENZO A;71
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;5;19/04/2026;YUPANQUI;48;ARQUITECTURA A;109
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;5;19/04/2026;DEPORTIVO CROVARA A;58;COMUNICACIONES A;66
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;6;26/04/2026;DEPORTIVO CROVARA A;43;IMPERIO A;93
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;6;26/04/2026;COMUNICACIONES A;69;YUPANQUI;33
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;6;26/04/2026;ARQUITECTURA A;71;COLEGIALES A;64
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;6;26/04/2026;SAN LORENZO A;65;COPELLO;63
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;7;03/05/2026;IMPERIO A;66;SAN LORENZO A;54
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;7;03/05/2026;COPELLO;30;ARQUITECTURA A;68
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;7;03/05/2026;COLEGIALES A;73;COMUNICACIONES A;69
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;7;03/05/2026;YUPANQUI;55;DEPORTIVO CROVARA A;52
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;8;10/05/2026;YUPANQUI;44;IMPERIO A;62
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;8;10/05/2026;COLEGIALES A;81;DEPORTIVO CROVARA A;48
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;8;10/05/2026;COPELLO;59;COMUNICACIONES A;60
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;8;10/05/2026;SAN LORENZO A;65;ARQUITECTURA A;69
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;9;17/05/2026;IMPERIO A;68;ARQUITECTURA A;66
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;9;17/05/2026;COMUNICACIONES A;72;SAN LORENZO A;63
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;9;17/05/2026;DEPORTIVO CROVARA A;43;COPELLO;64
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;9;17/05/2026;YUPANQUI;65;COLEGIALES A;85
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;10;24/05/2026;COLEGIALES A;82;IMPERIO A;88
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;10;24/05/2026;COPELLO;63;YUPANQUI;50
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;10;24/05/2026;SAN LORENZO A;98;DEPORTIVO CROVARA A;51
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;10;24/05/2026;ARQUITECTURA A;82;COMUNICACIONES A;59
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;CENTRO;1A;12;07/06/2026;COMUNICACIONES A;95;DEPORTIVO CROVARA A;39
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;1;15/03/2026;C.A.S.A PADUA A;66;LOS INDIOS DE MORENO A;55
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;1;15/03/2026;ARGENTINO DE CASTELAR A;75;A.F.A.L.P. A;58
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;1;15/03/2026;CLARIDAD;87;DEP. MORON A;67
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;2;22/03/2026;CLARIDAD;74;ESTUDIANTIL PORTEÑO A;55
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;2;22/03/2026;DEP. MORON A;104;ARGENTINO DE CASTELAR A;72
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;2;22/03/2026;A.F.A.L.P. A;46;C.A.S.A PADUA A;85
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;3;29/03/2026;ESTUDIANTIL PORTEÑO A;69;LOS INDIOS DE MORENO A;57
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;3;29/03/2026;C.A.S.A PADUA A;85;DEP. MORON A;66
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;3;29/03/2026;ARGENTINO DE CASTELAR A;64;CLARIDAD;71
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;4;12/04/2026;ARGENTINO DE CASTELAR A;71;ESTUDIANTIL PORTEÑO A;90
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;4;12/04/2026;CLARIDAD;64;C.A.S.A PADUA A;67
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;4;12/04/2026;A.F.A.L.P. A;55;LOS INDIOS DE MORENO A;80
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;5;19/04/2026;ESTUDIANTIL PORTEÑO A;66;A.F.A.L.P. A;40
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;5;19/04/2026;LOS INDIOS DE MORENO A;79;DEP. MORON A;77
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;5;19/04/2026;C.A.S.A PADUA A;91;ARGENTINO DE CASTELAR A;73
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;6;26/04/2026;C.A.S.A PADUA A;64;ESTUDIANTIL PORTEÑO A;72
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;6;26/04/2026;CLARIDAD;64;LOS INDIOS DE MORENO A;59
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;6;26/04/2026;DEP. MORON A;81;A.F.A.L.P. A;72
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;7;03/05/2026;ESTUDIANTIL PORTEÑO A;84;DEP. MORON A;76
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;7;03/05/2026;A.F.A.L.P. A;63;CLARIDAD;95
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;7;03/05/2026;LOS INDIOS DE MORENO A;79;ARGENTINO DE CASTELAR A;68
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;8;10/05/2026;LOS INDIOS DE MORENO A;48;C.A.S.A PADUA A;73
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;8;10/05/2026;A.F.A.L.P. A;70;ARGENTINO DE CASTELAR A;81
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;8;10/05/2026;DEP. MORON A;81;CLARIDAD;87
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;9;17/05/2026;ESTUDIANTIL PORTEÑO A;61;CLARIDAD;58
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;9;17/05/2026;ARGENTINO DE CASTELAR A;80;DEP. MORON A;89
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;9;17/05/2026;C.A.S.A PADUA A;78;A.F.A.L.P. A;41
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;10;24/05/2026;LOS INDIOS DE MORENO A;58;ESTUDIANTIL PORTEÑO A;61
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;10;24/05/2026;DEP. MORON A;80;C.A.S.A PADUA A;69
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;OESTE;1A;10;24/05/2026;CLARIDAD;65;ARGENTINO DE CASTELAR A;67
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;1;15/03/2026;QUILMES A.C.;64;INDEPENDIENTE A;67
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;1;15/03/2026;WILDE SPORTING;58;CLUB SOCIAL EZEIZA;57
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;1;15/03/2026;VARELA JRS;44;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;93
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;2;22/03/2026;VARELA JRS;67;MONTE GRANDE A;94
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;2;22/03/2026;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;75;WILDE SPORTING;54
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;2;22/03/2026;CLUB SOCIAL EZEIZA;54;QUILMES A.C.;94
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;3;29/03/2026;MONTE GRANDE A;59;INDEPENDIENTE A;71
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;3;29/03/2026;QUILMES A.C.;52;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;59
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;3;29/03/2026;WILDE SPORTING;64;VARELA JRS;49
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;4;12/04/2026;WILDE SPORTING;70;MONTE GRANDE A;63
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;4;12/04/2026;VARELA JRS;60;QUILMES A.C.;78
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;4;12/04/2026;CLUB SOCIAL EZEIZA;48;INDEPENDIENTE A;88
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;5;19/04/2026;MONTE GRANDE A;81;CLUB SOCIAL EZEIZA;54
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;5;19/04/2026;INDEPENDIENTE A;59;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;63
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;5;19/04/2026;QUILMES A.C.;52;WILDE SPORTING;45
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;6;26/04/2026;QUILMES A.C.;60;MONTE GRANDE A;68
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;6;26/04/2026;VARELA JRS;66;INDEPENDIENTE A;83
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;6;26/04/2026;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;99;CLUB SOCIAL EZEIZA;34
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;7;03/05/2026;MONTE GRANDE A;55;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;86
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;7;03/05/2026;CLUB SOCIAL EZEIZA;83;VARELA JRS;80
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;7;03/05/2026;INDEPENDIENTE A;66;WILDE SPORTING;61
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;8;10/05/2026;INDEPENDIENTE A;77;QUILMES A.C.;48
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;8;10/05/2026;CLUB SOCIAL EZEIZA;72;WILDE SPORTING;62
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;8;10/05/2026;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;101;VARELA JRS;55
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;9;17/05/2026;MONTE GRANDE A;95;VARELA JRS;78
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;9;17/05/2026;WILDE SPORTING;36;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;75
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;9;17/05/2026;QUILMES A.C.;71;CLUB SOCIAL EZEIZA;59
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;10;24/05/2026;INDEPENDIENTE A;79;MONTE GRANDE A;55
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;10;24/05/2026;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;72;QUILMES A.C.;55
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;SUR;1A;10;24/05/2026;VARELA JRS;57;WILDE SPORTING;68
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;2B;1;15/03/2026;CLUB TRES DE FEBRERO A;62;NAUTICO HACOAJ A;73
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;2B;1;15/03/2026;UNION FLORIDA;46;RIVER PLATE;101
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;2B;1;15/03/2026;SPORTIVO VILLA BALLESTER;63;UNION VECINAL DE MUNRO;70
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;2B;1;15/03/2026;U.V.V.ADELINA;68;OBRAS SANITARIAS A;92
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;2B;2;22/03/2026;U.V.V.ADELINA;91;CLUB TRES DE FEBRERO A;71
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;2B;2;22/03/2026;OBRAS SANITARIAS A;88;SPORTIVO VILLA BALLESTER;45
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;2B;2;22/03/2026;UNION VECINAL DE MUNRO;78;UNION FLORIDA;71
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;2B;2;22/03/2026;RIVER PLATE;73;NAUTICO HACOAJ A;51
2026;LIGA PROXIMO MASCULINO;Fase Regular;Torneo Clasificacion;CLASIFICACION;NORTE;2B;3;29/03/2026;CLUB TRES DE FEBRERO A;39;RIVER PLATE;96
