anio;categoria;fase;ronda;nivel;zona;grupo;jornada;fecha;local;ptsL;visitante;ptsV
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;SUR;CLUB ATLETICO BERNAL-LANUS B;1;30/11/2025;CLUB ATLETICO BERNAL;62;LANUS B;43
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;SUR;COOPERARIOS-C.S.D.y C. MORENO;1;30/11/2025;COOPERARIOS;85;MORENO DE QUILMES;62
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;2;SUR;CLUB ATLETICO BERNAL-COOPERARIOS;1;03/12/2025;CLUB ATLETICO BERNAL;68;COOPERARIOS;78
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;OESTE;CLUB CEPA-UNITARIOS DE MARCOS PAZ;1;30/11/2025;CLUB CEPA;83;UNITARIOS DE MARCOS PAZ;60
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;OESTE;CLUB PORTUGUES DEL GRAN BUENOS AIRES-DEFENSORES DE MORENO NEGRO;1;30/11/2025;CLUB PORTUGUES DEL GRAN BUENOS AIRES;70;DEFENSORES DE MORENO A;48
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;2;OESTE;CLUB CEPA-CLUB PORTUGUES DEL GRAN BUENOS AIRES;1;03/12/2025;CLUB CEPA;86;CLUB PORTUGUES DEL GRAN BUENOS AIRES;46
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;OESTE;NOLTING-MORON BLANCO;1;30/11/2025;NOLTING;62;MORON B;55
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;OESTE;ESTUDIANTIL PORTEÑO B-RAMOS MEJIA LTC;1;30/11/2025;ESTUDIANTIL PORTEÑO B;77;RAMOS MEJIA LTC;39
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;2;OESTE;NOLTING-ESTUDIANTIL PORTEÑO B;1;03/12/2025;NOLTING;72;ESTUDIANTIL PORTEÑO B;52
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;NORTE;LAS HERAS A-CLUB SOCIAL Y DEPORTIVO ARENAL;1;28/11/2025;LAS HERAS A;65;CLUB SOCIAL Y DEPORTIVO ARENAL;54
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;NORTE;U.V.V.A UNION VECINAL VILLA ADELINA-HEBRAICA;1;28/11/2025;U.V.V.ADELINA;70;HEBRAICA;58
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;2;NORTE;LAS HERAS A-U.V.V.A UNION VECINAL VILLA ADELINA;1;03/12/2025;LAS HERAS A;65;U.V.V.ADELINA;52
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;NORTE;NAUTICO BUCHARDO A-COLEGIALES BLANCO;1;30/11/2025;NAUTICO BUCHARDO A;56;COLEGIALES A;58
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;NORTE;BANCO NACION AZUL A-BANCO PROVINCIA;1;30/11/2025;BANCO NACION A;65;BANCO PROVINCIA A;68
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;2;NORTE;BANCO PROVINCIA-COLEGIALES BLANCO;1;03/12/2025;BANCO PROVINCIA A;49;COLEGIALES A;50
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;3;SUR;"GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA B-CLUB GIMNASIA Y ESGRIMA LA PLATA BLANCO ""B""";1;30/11/2025;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA B;76;GIMNASIA Y ESGRIMA DE LA PLATA B;44
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;3;SUR;COLON FC-MONTE GRANDE B NEGRO;1;30/11/2025;COLON FC;54;MONTE GRANDE B;42
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;3;SUR;GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA B-COLON FC;1;03/12/2025;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA B;79;COLON FC;45
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;3;OESTE;SPORTIVO HAEDO-EL PALOMAR;1;30/11/2025;SPORTIVO HAEDO;56;EL PALOMAR;45
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;3;OESTE;C.A.S.A PADUA B-CIUDADELA NORTE;1;30/11/2025;C.A.S.A PADUA B;63;CIUDADELA NORTE;35
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;3;OESTE;SPORTIVO HAEDO-C.A.S.A PADUA B;1;07/12/2025;SPORTIVO HAEDO;68;C.A.S.A PADUA B;45
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;3;NORTE;UNIVERSIDAD DE BUENOS AIRES-ATLETICO BOULOGNE;1;30/11/2025;UNIVERSIDAD DE BUENOS AIRES;62;ATLETICO BOULOGNE A;41
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;3;NORTE;SAN FERNANDO BLANCO (B)-PLATENSE BLANCO;1;30/11/2025;SAN FERNANDO B;54;PLATENSE B;65
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;3;NORTE;UNIVERSIDAD DE BUENOS AIRES-PLATENSE BLANCO;1;07/12/2025;UNIVERSIDAD DE BUENOS AIRES;65;PLATENSE B;52
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;3;CENTRO;CIRCULO URQUIZA-ALDO BONZI;1;30/11/2025;CIRCULO URQUIZA A;115;ALDO BONZI;40
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;3;CENTRO;NUEVA CHICAGO-CLUB ATLETICO HURACAN DE PARQUE PATRICIOS;1;30/11/2025;NUEVA CHICAGO;53;CLUB ATLETICO HURACAN DE PARQUE PATRICIOS;45
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;3;CENTRO;CIRCULO URQUIZA-NUEVA CHICAGO;1;07/12/2025;CIRCULO URQUIZA A;72;NUEVA CHICAGO;53
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;CENTRO;"GEBA-JOSE HERNANDEZ ""B""";1;30/11/2025;GEBA;85;JOSE HERNANDEZ B;42
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;2;CENTRO;SAN LORENZO ROJO B-MACABI;1;30/11/2025;SAN LORENZO B;58;MACABI;66
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;2;CENTRO;GEBA-MACABI;1;03/12/2025;GEBA;82;MACABI;54
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;1;OESTE;MIDLAND-INSTITUCION SARMIENTO BLANCO B;1;30/11/2025;MIDLAND;94;INSTITUCION SARMIENTO B;48
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;1;OESTE;HURACAN DE SAN JUSTO ROJO-GEVP CELESTE B;1;30/11/2025;HURACAN DE SAN JUSTO A;82;GEVP B;70
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;1;OESTE;MIDLAND-HURACAN DE SAN JUSTO ROJO;1;03/12/2025;MIDLAND;81;HURACAN DE SAN JUSTO A;55
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;1;Desconocido;ITALIANO-ARQUITECTURA BLANCO  B;1;30/11/2025;ITALIANO A;89;ARQUITECTURA B;57
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;1;Desconocido;IMPERIO BLANCO  A-ALL BOYS BLANCO;1;30/11/2025;IMPERIO A;81;ALL BOYS A;70
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;1;Desconocido;ITALIANO-IMPERIO BLANCO  A;1;03/12/2025;ITALIANO A;85;IMPERIO A;74
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;1;SUR;INDEPENDIENTE-LOS ANDES;1;30/11/2025;INDEPENDIENTE A;76;LOS ANDES;58
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;1;SUR;CLUB SOCIAL EZEIZA-BOCA JUNIORS AMARILLO;1;30/11/2025;CLUB SOCIAL EZEIZA;64;BOCA JUNIORS B;66
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;1;SUR;INDEPENDIENTE-BOCA JUNIORS AMARILLO;1;03/12/2025;INDEPENDIENTE A;67;BOCA JUNIORS B;59
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;1;NORTE;"NAUTICO HACOAJ BLANCO ""A""-CIUDAD DE BUENOS AIRES BLANCO B";1;30/11/2025;NAUTICO HACOAJ A;93;CIUDAD DE BUENOS AIRES B;41
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;1;NORTE;PLATENSE MARRON-SAN ANDRES;1;30/11/2025;PLATENSE A;80;DEPORTIVO SAN ANDRES;72
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;1;NORTE;"NAUTICO HACOAJ BLANCO ""A""-PLATENSE MARRON";1;03/12/2025;NAUTICO HACOAJ A;79;PLATENSE A;85
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;CLUB ATLETICO PILAR-CAÑUELAS FC;1;30/11/2025;CLUB ATLETICO PILAR;86;CAÑUELAS FC;74
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;UNION VECINAL DE MUNRO-BERAZATEGUI;1;30/11/2025;UNION VECINAL DE MUNRO;82;BERAZATEGUI;72
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;RACING CLUB-PINOCHO BLANCO;1;30/11/2025;RACING CLUB;105;PINOCHO B;43
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;C.A.S.A PADUA A-CIUDAD DE BUENOS AIRES AZUL A;1;30/11/2025;C.A.S.A PADUA A;96;CIUDAD DE BUENOS AIRES A;73
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;INTERCONFERENCIA B;INTERCONFERENCIA;CLUB ATLETICO PILAR-UNION VECINAL DE MUNRO;1;03/12/2025;CLUB ATLETICO PILAR;75;UNION VECINAL DE MUNRO;72
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;INTERCONFERENCIA B;INTERCONFERENCIA;RACING CLUB-C.A.S.A PADUA A;1;03/12/2025;RACING CLUB;77;C.A.S.A PADUA A;65
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;CLUB ATLETICO PILAR-RACING CLUB;1;07/12/2025;CLUB ATLETICO PILAR;74;RACING CLUB;68
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;CLUB SPORTIVO PILAR-CLUB SOCIAL ALEJANDRO KORN;1;30/11/2025;SPORTIVO PILAR A;88;CLUB SOCIAL ALEJANDRO KORN;62
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;SAN LORENZO AZUL-VARELA JRS;1;30/11/2025;SAN LORENZO A;83;VARELA JRS;69
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;WILDE SPORTING-BANADE ROJO;1;30/11/2025;WILDE SPORTING;75;BANADE A;58
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;ATENEO POPULAR VERSAILLES-SAN FERNANDO AZUL (A);1;30/11/2025;ATENEO POPULAR VERSAILLES;62;SAN FERNANDO A;51
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;INTERCONFERENCIA B;INTERCONFERENCIA;CLUB SPORTIVO PILAR-SAN LORENZO AZUL;1;03/12/2025;SPORTIVO PILAR A;89;SAN LORENZO A;90
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;INTERCONFERENCIA B;INTERCONFERENCIA;WILDE SPORTING-ATENEO POPULAR VERSAILLES;1;03/12/2025;WILDE SPORTING;59;ATENEO POPULAR VERSAILLES;50
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;INTERCONFERENCIA B;INTERCONFERENCIA;SAN LORENZO AZUL-WILDE SPORTING;1;07/12/2025;SAN LORENZO A;107;WILDE SPORTING;65
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;FERROCARRIL OESTE VERDE (A)-LANUS A;1;30/11/2025;FERROCARRIL OESTE A;67;LANUS A;44
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;RIVER PLATE-VELEZ SARSFIELD BLANCO - A;1;30/11/2025;RIVER PLATE;81;VELEZ SARSFIELD A;72
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;PINOCHO-ARGENTINO DE CASTELAR NORTE A;1;30/11/2025;PINOCHO A;105;ARGENTINO DE CASTELAR A;96
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;SPORTIVO ESCOBAR-MORON ROJO;1;30/11/2025;SPORTIVO ESCOBAR;68;MORON A;81
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;INTERCONFERENCIA A;INTERCONFERENCIA;FERROCARRIL OESTE VERDE (A)-RIVER PLATE;1;03/12/2025;FERROCARRIL OESTE A;84;RIVER PLATE;74
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;INTERCONFERENCIA A;INTERCONFERENCIA;PINOCHO-MORON ROJO;1;03/12/2025;PINOCHO A;87;MORON A;71
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;FERROCARRIL OESTE VERDE (A)-PINOCHO;1;07/12/2025;FERROCARRIL OESTE A;63;PINOCHO A;74
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;INDIOS U21 NEGRO-TEMPERLEY;1;30/11/2025;LOS INDIOS DE MORENO A;68;TEMPERLEY;59
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;CLARIDAD-CLUB GEI AZUL (A);1;30/11/2025;CLARIDAD;79;GIMNASIA Y ESGRIMA DE ITUZAINGO A;64
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;OBRAS BASKET-GIMNASIA y ESGRIMA DE LOMAS DE ZAMORA;1;30/11/2025;OBRAS SANITARIAS A;85;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;48
2025;LIGA PROXIMO MASCULINO;Playoff;CUARTOS DE FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;GEVP BLANCO A-CAZA Y PESCA AZUL A;1;30/11/2025;GEVP A;67;CAZA Y PESCA A;83
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;INTERCONFERENCIA A;INTERCONFERENCIA;INDIOS U21 NEGRO-CLARIDAD;1;03/12/2025;LOS INDIOS DE MORENO A;74;CLARIDAD;67
2025;LIGA PROXIMO MASCULINO;Playoff;SEMIFINAL;INTERCONFERENCIA A;INTERCONFERENCIA;OBRAS BASKET-CAZA Y PESCA AZUL A;1;03/12/2025;OBRAS SANITARIAS A;89;CAZA Y PESCA A;86
2025;LIGA PROXIMO MASCULINO;Playoff;FINAL;INTERCONFERENCIA A;INTERCONFERENCIA;INDIOS U21 NEGRO-OBRAS BASKET;1;07/12/2025;LOS INDIOS DE MORENO A;64;OBRAS SANITARIAS A;73
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;1;20/07/2025;SAN MIGUEL B;72;ARQUITECTURA A;68
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;1;20/07/2025;CAZA Y PESCA A;108;QUILMES A.C.;56
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;1;20/07/2025;CLARIDAD;82;SOCIAL BECCAR A;50
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;1;20/07/2025;LOS INDIOS DE MORENO A;62;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;64
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;2;03/08/2025;LOS INDIOS DE MORENO A;79;SAN MIGUEL B;50
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;2;03/08/2025;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;62;CLARIDAD;63
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;2;03/08/2025;SOCIAL BECCAR A;88;CAZA Y PESCA A;85
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;2;03/08/2025;QUILMES A.C.;36;ARQUITECTURA A;75
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;3;10/08/2025;SAN MIGUEL B;77;QUILMES A.C.;47
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;3;10/08/2025;ARQUITECTURA A;87;SOCIAL BECCAR A;79
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;3;10/08/2025;CAZA Y PESCA A;88;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;69
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;3;10/08/2025;CLARIDAD;75;LOS INDIOS DE MORENO A;82
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;4;24/08/2025;CLARIDAD;88;SAN MIGUEL B;59
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;4;24/08/2025;LOS INDIOS DE MORENO A;78;CAZA Y PESCA A;57
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;4;24/08/2025;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;65;ARQUITECTURA A;42
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;4;24/08/2025;SOCIAL BECCAR A;81;QUILMES A.C.;56
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;5;31/08/2025;SAN MIGUEL B;78;SOCIAL BECCAR A;84
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;5;31/08/2025;QUILMES A.C.;50;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;80
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;5;31/08/2025;ARQUITECTURA A;54;LOS INDIOS DE MORENO A;85
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;5;31/08/2025;CAZA Y PESCA A;73;CLARIDAD;87
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;6;07/09/2025;CAZA Y PESCA A;116;SAN MIGUEL B;55
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;6;07/09/2025;CLARIDAD;95;ARQUITECTURA A;98
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;6;07/09/2025;LOS INDIOS DE MORENO A;93;QUILMES A.C.;26
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;6;07/09/2025;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;82;SOCIAL BECCAR A;72
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;7;14/09/2025;SAN MIGUEL B;61;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;76
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;7;14/09/2025;SOCIAL BECCAR A;57;LOS INDIOS DE MORENO A;73
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;7;14/09/2025;QUILMES A.C.;62;CLARIDAD;77
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;7;14/09/2025;ARQUITECTURA A;62;CAZA Y PESCA A;85
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;8;21/09/2025;ARQUITECTURA A;85;SAN MIGUEL B;61
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;8;21/09/2025;QUILMES A.C.;48;CAZA Y PESCA A;95
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;8;21/09/2025;SOCIAL BECCAR A;77;CLARIDAD;72
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;8;21/09/2025;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;62;LOS INDIOS DE MORENO A;70
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;9;28/09/2025;SAN MIGUEL B;66;LOS INDIOS DE MORENO A;62
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;9;28/09/2025;CLARIDAD;77;GIMNASIA Y ESGRIMA DE LOMAS DE ZAMORA A;68
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;9;28/09/2025;CAZA Y PESCA A;73;SOCIAL BECCAR A;70
2025;LIGA PROXIMO MASCULINO;Fase Regular;2da Fase;INTERCONFERENCIA A;INTERCONFERENCIA;1;9;28/09/2025;ARQUITECTURA A;100;QUILMES A.C.;49
